,follower_idea,leader_idea,PR
3679,7c9b2b29fa7a11eb92450242797fea16,3c990e55d26711eb94055e80f8f2101b,0.1
3680,49eb9159fb3711eb92450242797fea16,944d0f54b47a11eb860b5e80f8f2101b,0.1
3681,49eb9159fb3711eb92450242797fea16,f45f2de5c1bd11eb9b615e80f8f2101b,0.1
3682,49eb9159fb3711eb92450242797fea16,7dcd4a02e2d111ebbc345e80f8f2101b,0.1
3683,49eb9159fb3711eb92450242797fea16,44e93741e54911ebbc345e80f8f2101b,0.1
3684,49eb9159fb3711eb92450242797fea16,74cb0bb1e54511ebbc345e80f8f2101b,0.1
3685,6d6a2d4bfb3711eb92450242797fea16,6a544c25f34e11eb8b290242797fea16,0.1
3686,6d6a2d4bfb3711eb92450242797fea16,2b2fc915f68411eba78d0242797fea16,0.1
3687,6d6a2d4bfb3711eb92450242797fea16,03ab2948fa6d11eb92450242797fea16,4.0
3688,54bf4956fa7211eb92450242797fea16,af4b3214f8b211eba78d0242797fea16,3.0
3689,0d11ff30fb0a11eb92450242797fea16,198c75cfdd5b11ebbc345e80f8f2101b,0.1
3690,0d11ff30fb0a11eb92450242797fea16,de942d1eddf911ebbc345e80f8f2101b,0.1
3691,0d11ff30fb0a11eb92450242797fea16,11b76477dfb811ebbc345e80f8f2101b,0.1
3692,0d11ff30fb0a11eb92450242797fea16,5d82c677e83e11ebbc345e80f8f2101b,0.1
3693,0d11ff30fb0a11eb92450242797fea16,ba6504eae9bf11ebbc345e80f8f2101b,0.1
3694,0d11ff30fb0a11eb92450242797fea16,3c72e804edbc11ebbc345e80f8f2101b,0.1
3695,0d11ff30fb0a11eb92450242797fea16,ef2a3fd6ef4411ebbc265e80f8f2101b,0.1
3696,0d11ff30fb0a11eb92450242797fea16,c26075c7f51211eba78d0242797fea16,0.1
3697,0d11ff30fb0a11eb92450242797fea16,67ad3ae0f5af11eba78d0242797fea16,0.1
3698,0d11ff30fb0a11eb92450242797fea16,ac4f5209f98811eba78d0242797fea16,4.0
3699,1c8b7a7cfa8111eb92450242797fea16,93993b67b2f011eb860b5e80f8f2101b,0.1
3700,1c8b7a7cfa8111eb92450242797fea16,32c0240cb84111ebbd3b5e80f8f2101b,0.1
3701,1c8b7a7cfa8111eb92450242797fea16,05e72624e2b311ebbc345e80f8f2101b,0.1
3702,1c8b7a7cfa8111eb92450242797fea16,d211aed2fa6f11eb92450242797fea16,5.0
3703,762ec2b7fb3011eb92450242797fea16,465b7b2cc47511eb8a795e80f8f2101b,0.1
3704,762ec2b7fb3011eb92450242797fea16,0d6699f1deca11ebbc345e80f8f2101b,0.1
3705,762ec2b7fb3011eb92450242797fea16,5dc7534cdf9411ebbc345e80f8f2101b,0.1
3706,762ec2b7fb3011eb92450242797fea16,5ad8c883e06411ebbc345e80f8f2101b,0.1
3707,762ec2b7fb3011eb92450242797fea16,e89fa361e3f911ebbc345e80f8f2101b,0.1
3708,762ec2b7fb3011eb92450242797fea16,1466e079e83111ebbc345e80f8f2101b,0.1
3709,762ec2b7fb3011eb92450242797fea16,852b5b59f01611ebbc265e80f8f2101b,0.1
3710,762ec2b7fb3011eb92450242797fea16,6aa35ac2fb0911eb92450242797fea16,5.0
3711,c2fd3c8dfb3011eb92450242797fea16,49588c86dfb011ebbc345e80f8f2101b,0.1
3712,c2fd3c8dfb3011eb92450242797fea16,cacb120eea9311ebbc345e80f8f2101b,0.1
3713,c2fd3c8dfb3011eb92450242797fea16,6b7020dfea9111ebbc345e80f8f2101b,0.1
3714,092135a9fbf611eb92450242797fea16,5800c999bcf811eb9b615e80f8f2101b,0.1
3715,092135a9fbf611eb92450242797fea16,48176651d40511eb97625e80f8f2101b,0.1
3716,4c440ea5fbf511eb92450242797fea16,05cf2dddb84511ebbd3b5e80f8f2101b,0.1
3717,4c440ea5fbf511eb92450242797fea16,15334075bc3911eb9b615e80f8f2101b,0.1
3718,4c440ea5fbf511eb92450242797fea16,db443534beaa11eb9b615e80f8f2101b,0.1
3719,4c440ea5fbf511eb92450242797fea16,e0411a45c1bb11eb9b615e80f8f2101b,0.1
3720,4c440ea5fbf511eb92450242797fea16,0e66789dc1b511eb9b615e80f8f2101b,0.1
3721,4c440ea5fbf511eb92450242797fea16,651cc71ec27c11eb9b615e80f8f2101b,0.1
3722,4c440ea5fbf511eb92450242797fea16,9995a441c4ce11eb8a795e80f8f2101b,0.1
3723,4c440ea5fbf511eb92450242797fea16,d276901ec8ea11eb8a795e80f8f2101b,0.1
3724,4c440ea5fbf511eb92450242797fea16,1ca113a6ca9811eb8a795e80f8f2101b,0.1
3725,4c440ea5fbf511eb92450242797fea16,ab5c384dcd9911eb89a65e80f8f2101b,0.1
3726,4c440ea5fbf511eb92450242797fea16,b0450da6cf0a11eb89a65e80f8f2101b,0.1
3727,4c440ea5fbf511eb92450242797fea16,d7a370ddd3c611eb97625e80f8f2101b,0.1
3728,4c440ea5fbf511eb92450242797fea16,ab09c387d48311eb97625e80f8f2101b,0.1
3729,4c440ea5fbf511eb92450242797fea16,d6ab6b8bde2011ebbc345e80f8f2101b,0.1
3730,4c440ea5fbf511eb92450242797fea16,d6484fc2defc11ebbc345e80f8f2101b,0.1
3731,4c440ea5fbf511eb92450242797fea16,8072de14e52e11ebbc345e80f8f2101b,0.1
3732,792ec6a2fbf511eb92450242797fea16,a63d155df8d711eba78d0242797fea16,2.0
3733,c9f21768fbf411eb92450242797fea16,99fc6ecfb14111ebbd8d5e80f8f2101b,0.1
3734,c9f21768fbf411eb92450242797fea16,2750b22ebf5411eb9b615e80f8f2101b,0.1
3735,c9f21768fbf411eb92450242797fea16,ec426a75c36911eb9b615e80f8f2101b,0.1
3736,c9f21768fbf411eb92450242797fea16,4daa63cfc41d11eb8a795e80f8f2101b,0.1
3737,c9f21768fbf411eb92450242797fea16,4c562db1ce6f11eb89a65e80f8f2101b,0.1
3738,c9f21768fbf411eb92450242797fea16,bae6b08fd58111eb97625e80f8f2101b,0.1
3739,c9f21768fbf411eb92450242797fea16,7506b442d7b811eb97625e80f8f2101b,0.1
3740,c9f21768fbf411eb92450242797fea16,d33d4232daf211eb97625e80f8f2101b,0.1
3741,c9f21768fbf411eb92450242797fea16,f76e12e6ede211ebbc345e80f8f2101b,0.1
3742,c9f21768fbf411eb92450242797fea16,b730bffaf42311eb8f210242797fea16,0.1
3743,e7a73987fbf411eb92450242797fea16,5d503504c27d11eb9b615e80f8f2101b,0.1
3744,e7a73987fbf411eb92450242797fea16,1e9ddbc6c36f11eb9b615e80f8f2101b,0.1
3745,e7a73987fbf411eb92450242797fea16,12280230c36f11eb9b615e80f8f2101b,0.1
3746,bae65a2efc0011eb92450242797fea16,ae72264cf33311eb8b290242797fea16,0.1
3747,e2f82c05fbfb11eb92450242797fea16,f5c9a591c75611eb8a795e80f8f2101b,0.1
3748,e2f82c05fbfb11eb92450242797fea16,1543eca0f9b211eba78d0242797fea16,3.0
3749,a90f33b3fbff11eb92450242797fea16,d6972989b39211eb860b5e80f8f2101b,0.1
3750,a90f33b3fbff11eb92450242797fea16,b74caf2bdf9111ebbc345e80f8f2101b,0.1
3751,a90f33b3fbff11eb92450242797fea16,a1e2ce1df65911eba78d0242797fea16,0.1
3752,0ce34251fbfd11eb92450242797fea16,67f4b657ca5a11eb8a795e80f8f2101b,0.1
3753,0ce34251fbfd11eb92450242797fea16,9a985fc1d3e911eb97625e80f8f2101b,0.1
3754,0ce34251fbfd11eb92450242797fea16,660bd3ddee9911ebbc345e80f8f2101b,0.1
3755,0ce34251fbfd11eb92450242797fea16,22e5c85ff8b711eba78d0242797fea16,1.0
3756,4ca67596fb4311eb92450242797fea16,24c5250dcffc11eba5ee5e80f8f2101b,0.1
3757,2f633ddefbd911eb92450242797fea16,0328660bda2b11eb97625e80f8f2101b,0.1
3758,2f633ddefbd911eb92450242797fea16,344631c1dd3611ebbc345e80f8f2101b,0.1
3759,2f633ddefbd911eb92450242797fea16,1381f899ddeb11ebbc345e80f8f2101b,0.1
3760,2f633ddefbd911eb92450242797fea16,4c7925f7e38711ebbc345e80f8f2101b,0.1
3761,2f633ddefbd911eb92450242797fea16,230c5479e95311ebbc345e80f8f2101b,0.1
3762,2f633ddefbd911eb92450242797fea16,e7d1befbeb9111ebbc345e80f8f2101b,0.1
3763,4cd45cd7fbda11eb92450242797fea16,aa63b89afa7d11eb92450242797fea16,4.0
3764,4cd45cd7fbda11eb92450242797fea16,4f8a2a02fa7e11eb92450242797fea16,4.0
3765,4ffae642fbfe11eb92450242797fea16,172c7e8cfb1c11eb92450242797fea16,4.0
3766,d514b13afbd911eb92450242797fea16,5228e56df3f911eb8bc20242797fea16,0.1
3767,4e3163b5fbf911eb92450242797fea16,e7fe4422fa7511eb92450242797fea16,4.0
3768,ccabe341fbf811eb92450242797fea16,a9502cfdca6a11eb8a795e80f8f2101b,0.1
3769,ccabe341fbf811eb92450242797fea16,ce65a263d48811eb97625e80f8f2101b,0.1
3770,673dd622fbff11eb92450242797fea16,339158e1ca5011eb8a795e80f8f2101b,0.1
3771,4e067045fbd611eb92450242797fea16,14ad5f73e39911ebbc345e80f8f2101b,0.1
3772,4e067045fbd611eb92450242797fea16,d0eaac0ef65711eba78d0242797fea16,0.1
3773,4e067045fbd611eb92450242797fea16,d0017d68fbd011eb92450242797fea16,5.0
3774,7994db38fb6111eb92450242797fea16,e9292cd9d3f511eb97625e80f8f2101b,0.1
3775,161cdcd7fbd811eb92450242797fea16,bed6dab9c34a11eb9b615e80f8f2101b,0.1
3776,161cdcd7fbd811eb92450242797fea16,6a319245d48e11eb97625e80f8f2101b,0.1
3777,161cdcd7fbd811eb92450242797fea16,431e56bfdec411ebbc345e80f8f2101b,0.1
3778,161cdcd7fbd811eb92450242797fea16,ac4ba2aee07711ebbc345e80f8f2101b,0.1
3779,161cdcd7fbd811eb92450242797fea16,fc747fe2f8be11eba78d0242797fea16,2.0
3780,5d3ede8afbd111eb92450242797fea16,8293a4b3c1d911eb9b615e80f8f2101b,0.1
3781,5d3ede8afbd111eb92450242797fea16,1fed9216f65811eba78d0242797fea16,0.1
3782,d0017d68fbd011eb92450242797fea16,14ad5f73e39911ebbc345e80f8f2101b,0.1
3783,d0017d68fbd011eb92450242797fea16,d0eaac0ef65711eba78d0242797fea16,0.1
3784,49a5d142fb3e11eb92450242797fea16,d0391a04b77d11ebbd3b5e80f8f2101b,0.1
3785,49a5d142fb3e11eb92450242797fea16,c9c05da5bf7811eb9b615e80f8f2101b,0.1
3786,49a5d142fb3e11eb92450242797fea16,460cd309c36911eb9b615e80f8f2101b,0.1
3787,49a5d142fb3e11eb92450242797fea16,bd856bbdd23111eb94055e80f8f2101b,0.1
3788,49a5d142fb3e11eb92450242797fea16,91ed15c0d2f011eb94055e80f8f2101b,0.1
3789,49a5d142fb3e11eb92450242797fea16,cb00f264dafd11eb97625e80f8f2101b,0.1
3790,49a5d142fb3e11eb92450242797fea16,652f3db7dd3211ebbc345e80f8f2101b,0.1
3791,49a5d142fb3e11eb92450242797fea16,4052514ee54611ebbc345e80f8f2101b,0.1
3792,49a5d142fb3e11eb92450242797fea16,36f3fcc1ea8d11ebbc345e80f8f2101b,0.1
3793,49a5d142fb3e11eb92450242797fea16,bf1229afea9411ebbc345e80f8f2101b,0.1
3794,49a5d142fb3e11eb92450242797fea16,011ac58eeea811ebbc345e80f8f2101b,0.1
3795,49a5d142fb3e11eb92450242797fea16,d695c174ee8d11ebbc345e80f8f2101b,0.1
3796,49a5d142fb3e11eb92450242797fea16,2a5d25bbf65611eba78d0242797fea16,0.1
3797,1b5d89c2fbfb11eb92450242797fea16,8cf6d936c72f11eb8a795e80f8f2101b,0.1
3798,1b5d89c2fbfb11eb92450242797fea16,699516fecd7811eb89a65e80f8f2101b,0.1
3799,1b5d89c2fbfb11eb92450242797fea16,86d00520ce4f11eb89a65e80f8f2101b,0.1
3800,1b5d89c2fbfb11eb92450242797fea16,2dc301d3d32411eb94055e80f8f2101b,0.1
3801,1b5d89c2fbfb11eb92450242797fea16,b7f50c6be2da11ebbc345e80f8f2101b,0.1
3802,1b5d89c2fbfb11eb92450242797fea16,c0844cbbf36e11eb8b290242797fea16,0.1
3803,1b5d89c2fbfb11eb92450242797fea16,1ee729c8f58a11eba78d0242797fea16,0.1
3804,1b5d89c2fbfb11eb92450242797fea16,6d60f52ff58811eba78d0242797fea16,0.1
3805,c2549196fbfa11eb92450242797fea16,2c8e64d1bf8f11eb9b615e80f8f2101b,0.1
3806,c2549196fbfa11eb92450242797fea16,75a66df5cfdf11eba5ee5e80f8f2101b,0.1
3807,c2549196fbfa11eb92450242797fea16,304995bcdf9211ebbc345e80f8f2101b,0.1
3808,0d533f88fbd411eb92450242797fea16,03f9ebbbc75511eb8a795e80f8f2101b,0.1
3809,0d533f88fbd411eb92450242797fea16,14c0fb19f4c811eba78d0242797fea16,0.1
3810,0d533f88fbd411eb92450242797fea16,4b3cf7c9f58e11eba78d0242797fea16,0.1
3811,ff2655b6fe3b11eb83940242797fea16,d6972989b39211eb860b5e80f8f2101b,0.1
3812,ff2655b6fe3b11eb83940242797fea16,b74caf2bdf9111ebbc345e80f8f2101b,0.1
3813,ff2655b6fe3b11eb83940242797fea16,a1e2ce1df65911eba78d0242797fea16,0.1
3814,ff2655b6fe3b11eb83940242797fea16,a90f33b3fbff11eb92450242797fea16,3.0
3815,85bad01efdc111eb92450242797fea16,a67741ffdaf811eb97625e80f8f2101b,0.1
3816,85bad01efdc111eb92450242797fea16,2ed58b8fdfba11ebbc345e80f8f2101b,0.1
3817,85bad01efdc111eb92450242797fea16,ce4d063eee8411ebbc345e80f8f2101b,0.1
3818,5318cd1ffe3811eb83940242797fea16,aa63b89afa7d11eb92450242797fea16,1.0
3819,5318cd1ffe3811eb83940242797fea16,4f8a2a02fa7e11eb92450242797fea16,1.0
3820,5318cd1ffe3811eb83940242797fea16,4cd45cd7fbda11eb92450242797fea16,2.0
3821,42e05622fe2711eb83940242797fea16,4e6be654f51311eba78d0242797fea16,0.1
3822,42e05622fe2711eb83940242797fea16,0e5b6f63fa4611eb92450242797fea16,1.0
3823,42e05622fe2711eb83940242797fea16,a305c8dffa6811eb92450242797fea16,1.0
3824,e9c1100afdd411eb83940242797fea16,98d52731eab811ebbc345e80f8f2101b,0.1
3825,e9c1100afdd411eb83940242797fea16,0b1f389fedde11ebbc345e80f8f2101b,0.1
3826,5aac0eaefe3111eb83940242797fea16,3ec7c490e2d611ebbc345e80f8f2101b,0.1
3827,5aac0eaefe3111eb83940242797fea16,a47c1991e46811ebbc345e80f8f2101b,0.1
3828,5003db95fc0811eb92450242797fea16,bed6dab9c34a11eb9b615e80f8f2101b,0.1
3829,5003db95fc0811eb92450242797fea16,6a319245d48e11eb97625e80f8f2101b,0.1
3830,5003db95fc0811eb92450242797fea16,431e56bfdec411ebbc345e80f8f2101b,0.1
3831,5003db95fc0811eb92450242797fea16,ac4ba2aee07711ebbc345e80f8f2101b,0.1
3832,5003db95fc0811eb92450242797fea16,fc747fe2f8be11eba78d0242797fea16,1.0
3833,5003db95fc0811eb92450242797fea16,161cdcd7fbd811eb92450242797fea16,5.0
3834,3d044252fc0411eb92450242797fea16,6e6d74dbf97c11eba78d0242797fea16,2.0
3835,9b5092fcfe5b11eb83940242797fea16,c3a3602de55f11ebbc345e80f8f2101b,0.1
3836,265e2777fe2d11eb83940242797fea16,b09531d9bc3811eb9b615e80f8f2101b,0.1
3837,265e2777fe2d11eb83940242797fea16,e567faf5c1aa11eb9b615e80f8f2101b,0.1
3838,265e2777fe2d11eb83940242797fea16,4ba09ca1c2b811eb9b615e80f8f2101b,0.1
3839,265e2777fe2d11eb83940242797fea16,d1eaf76bdafd11eb97625e80f8f2101b,0.1
3840,265e2777fe2d11eb83940242797fea16,00633cbede2211ebbc345e80f8f2101b,0.1
3841,265e2777fe2d11eb83940242797fea16,af98622ae2d611ebbc345e80f8f2101b,0.1
3842,265e2777fe2d11eb83940242797fea16,4ea1023bea0611ebbc345e80f8f2101b,0.1
3843,265e2777fe2d11eb83940242797fea16,a94a3b51ee8411ebbc345e80f8f2101b,0.1
3844,265e2777fe2d11eb83940242797fea16,0def9f41ef4d11ebbc265e80f8f2101b,0.1
3845,265e2777fe2d11eb83940242797fea16,cb9c1debf67311eba78d0242797fea16,0.1
3846,265e2777fe2d11eb83940242797fea16,95967b7bf8dd11eba78d0242797fea16,0.1
3847,265e2777fe2d11eb83940242797fea16,511f8a37fb3211eb92450242797fea16,2.0
3848,fd2a7057fe4411eb83940242797fea16,b992617cb2f211eb860b5e80f8f2101b,0.1
3849,fd2a7057fe4411eb83940242797fea16,19ea1668f40411eb8bc20242797fea16,0.1
3850,fd2a7057fe4411eb83940242797fea16,431b5d6afa4b11eb92450242797fea16,0.1
3851,cc3455e8fe5111eb83940242797fea16,7507a553df8d11ebbc345e80f8f2101b,0.1
3852,53b91608ff0511eb83940242797fea16,11affe3fe37411ebbc345e80f8f2101b,0.1
3853,53b91608ff0511eb83940242797fea16,f1ac4a5ae82b11ebbc345e80f8f2101b,0.1
3854,53b91608ff0511eb83940242797fea16,0fb0c79de83011ebbc345e80f8f2101b,0.1
3855,53b91608ff0511eb83940242797fea16,b9580cf9f8b011eba78d0242797fea16,0.1
3856,0623db4aff2811eb83940242797fea16,e56d73c3c9ae11eb8a795e80f8f2101b,0.1
3857,0623db4aff2811eb83940242797fea16,9f74133ae3a711ebbc345e80f8f2101b,0.1
3858,0623db4aff2811eb83940242797fea16,4e19b997eab911ebbc345e80f8f2101b,0.1
3859,14ca94b5ff2711eb83940242797fea16,2494543bbe9411eb9b615e80f8f2101b,0.1
3860,14ca94b5ff2711eb83940242797fea16,18e1c955d56711eb97625e80f8f2101b,0.1
3861,14ca94b5ff2711eb83940242797fea16,7f120d10d56311eb97625e80f8f2101b,0.1
3862,14ca94b5ff2711eb83940242797fea16,49949011f74c11eba78d0242797fea16,0.1
3863,2612abf6ff2611eb83940242797fea16,99fc6ecfb14111ebbd8d5e80f8f2101b,0.1
3864,2612abf6ff2611eb83940242797fea16,2750b22ebf5411eb9b615e80f8f2101b,0.1
3865,2612abf6ff2611eb83940242797fea16,ec426a75c36911eb9b615e80f8f2101b,0.1
3866,2612abf6ff2611eb83940242797fea16,4daa63cfc41d11eb8a795e80f8f2101b,0.1
3867,2612abf6ff2611eb83940242797fea16,4c562db1ce6f11eb89a65e80f8f2101b,0.1
3868,2612abf6ff2611eb83940242797fea16,bae6b08fd58111eb97625e80f8f2101b,0.1
3869,2612abf6ff2611eb83940242797fea16,7506b442d7b811eb97625e80f8f2101b,0.1
3870,2612abf6ff2611eb83940242797fea16,d33d4232daf211eb97625e80f8f2101b,0.1
3871,2612abf6ff2611eb83940242797fea16,f76e12e6ede211ebbc345e80f8f2101b,0.1
3872,2612abf6ff2611eb83940242797fea16,b730bffaf42311eb8f210242797fea16,0.1
3873,2612abf6ff2611eb83940242797fea16,c9f21768fbf411eb92450242797fea16,1.0
3874,2612abf6ff2611eb83940242797fea16,9d7ea148fefb11eb83940242797fea16,5.0
3875,2fcfd915ff2711eb83940242797fea16,b5ad21fce44911ebbc345e80f8f2101b,0.1
3876,2fcfd915ff2711eb83940242797fea16,a16d961ee3ed11ebbc345e80f8f2101b,0.1
3877,2fcfd915ff2711eb83940242797fea16,6120e327ea3a11ebbc345e80f8f2101b,0.1
3878,2fcfd915ff2711eb83940242797fea16,4fa50d6def6e11ebbc265e80f8f2101b,0.1
3879,2fcfd915ff2711eb83940242797fea16,049de646f65211eba78d0242797fea16,0.1
3880,2fcfd915ff2711eb83940242797fea16,aaf46e6cf8a511eba78d0242797fea16,0.1
3881,2fcfd915ff2711eb83940242797fea16,e4f8d0e3f8db11eba78d0242797fea16,0.1
3882,40b97ca8ff2611eb83940242797fea16,0768e450ce4211eb89a65e80f8f2101b,0.1
3883,40b97ca8ff2611eb83940242797fea16,f75a5598cf3911eb89a65e80f8f2101b,0.1
3884,40b97ca8ff2611eb83940242797fea16,fbdc5436def011ebbc345e80f8f2101b,0.1
3885,40b97ca8ff2611eb83940242797fea16,d6df640fe46b11ebbc345e80f8f2101b,0.1
3886,40b97ca8ff2611eb83940242797fea16,4d36082ff65d11eba78d0242797fea16,0.1
3887,40b97ca8ff2611eb83940242797fea16,d6af2bf0fefc11eb83940242797fea16,5.0
3888,666b413eff2511eb83940242797fea16,45670643c46611eb8a795e80f8f2101b,0.1
3889,6a93ae0cff2811eb83940242797fea16,6723613ebdee11eb9b615e80f8f2101b,0.1
3890,6a93ae0cff2811eb83940242797fea16,09af63c0beb111eb9b615e80f8f2101b,0.1
3891,6a93ae0cff2811eb83940242797fea16,c6d0fa47c26d11eb9b615e80f8f2101b,0.1
3892,6a93ae0cff2811eb83940242797fea16,7fd89344c34d11eb9b615e80f8f2101b,0.1
3893,6a93ae0cff2811eb83940242797fea16,d0a9cb00c75811eb8a795e80f8f2101b,0.1
3894,6a93ae0cff2811eb83940242797fea16,13eb9f44c8d511eb8a795e80f8f2101b,0.1
3895,6a93ae0cff2811eb83940242797fea16,9582cb26cfe111eba5ee5e80f8f2101b,0.1
3896,6a93ae0cff2811eb83940242797fea16,8043ebafd25511eb94055e80f8f2101b,0.1
3897,6a93ae0cff2811eb83940242797fea16,24f7d93be39f11ebbc345e80f8f2101b,0.1
3898,6a93ae0cff2811eb83940242797fea16,4cabb69aedd911ebbc345e80f8f2101b,0.1
3899,6a93ae0cff2811eb83940242797fea16,118e4ed8f33411eb8b290242797fea16,0.1
3900,6a93ae0cff2811eb83940242797fea16,facb83b3f51211eba78d0242797fea16,0.1
3901,ea0a7a0eff2511eb83940242797fea16,bed6dab9c34a11eb9b615e80f8f2101b,0.1
3902,ea0a7a0eff2511eb83940242797fea16,6a319245d48e11eb97625e80f8f2101b,0.1
3903,ea0a7a0eff2511eb83940242797fea16,431e56bfdec411ebbc345e80f8f2101b,0.1
3904,ea0a7a0eff2511eb83940242797fea16,ac4ba2aee07711ebbc345e80f8f2101b,0.1
3905,ea0a7a0eff2511eb83940242797fea16,fc747fe2f8be11eba78d0242797fea16,0.1
3906,ea0a7a0eff2511eb83940242797fea16,161cdcd7fbd811eb92450242797fea16,1.0
3907,ea0a7a0eff2511eb83940242797fea16,5003db95fc0811eb92450242797fea16,2.0
3908,7e7c2181ff2111eb83940242797fea16,2825ac18c27d11eb9b615e80f8f2101b,0.1
3909,7e7c2181ff2111eb83940242797fea16,f4e41870c36e11eb9b615e80f8f2101b,0.1
3910,7e7c2181ff2111eb83940242797fea16,5690d9c3c4da11eb8a795e80f8f2101b,0.1
3911,7e7c2181ff2111eb83940242797fea16,6165dc31f07411ebbc265e80f8f2101b,0.1
3912,ecb7af4bfea211eb83940242797fea16,690b99cdc8f611eb8a795e80f8f2101b,0.1
3913,ecb7af4bfea211eb83940242797fea16,b9d03d0add3111ebbc345e80f8f2101b,0.1
3914,ecb7af4bfea211eb83940242797fea16,086e387fde6b11ebbc345e80f8f2101b,0.1
3915,ecb7af4bfea211eb83940242797fea16,57a4ac63f35d11eb8b290242797fea16,0.1
3916,f4cc8807ff0b11eb83940242797fea16,efa8eda3cf0a11eb89a65e80f8f2101b,0.1
3917,f4cc8807ff0b11eb83940242797fea16,1389ff05e37d11ebbc345e80f8f2101b,0.1
3918,3c8cb091ff0311eb83940242797fea16,aa63b89afa7d11eb92450242797fea16,0.1
3919,3c8cb091ff0311eb83940242797fea16,4f8a2a02fa7e11eb92450242797fea16,0.1
3920,3c8cb091ff0311eb83940242797fea16,4cd45cd7fbda11eb92450242797fea16,1.0
3921,3c8cb091ff0311eb83940242797fea16,5318cd1ffe3811eb83940242797fea16,4.0
3922,3c8cb091ff0311eb83940242797fea16,a0cb9a67ff0111eb83940242797fea16,5.0
3923,3c8cb091ff0311eb83940242797fea16,2b653d1aff0011eb83940242797fea16,5.0
3924,abee7860feff11eb83940242797fea16,4d59a523b2fe11eb860b5e80f8f2101b,0.1
3925,abee7860feff11eb83940242797fea16,b251e4aabdba11eb9b615e80f8f2101b,0.1
3926,abee7860feff11eb83940242797fea16,118acca9bdf811eb9b615e80f8f2101b,0.1
3927,abee7860feff11eb83940242797fea16,6d6a9f1fc1b411eb9b615e80f8f2101b,0.1
3928,abee7860feff11eb83940242797fea16,5df2a822d23711eb94055e80f8f2101b,0.1
3929,abee7860feff11eb83940242797fea16,6e10d390d94111eb97625e80f8f2101b,0.1
3930,abee7860feff11eb83940242797fea16,0cc7bc06e44311ebbc345e80f8f2101b,0.1
3931,abee7860feff11eb83940242797fea16,45d49888f33c11eb8b290242797fea16,0.1
3932,abee7860feff11eb83940242797fea16,7003c866f8bf11eba78d0242797fea16,0.1
3933,c2962efffeff11eb83940242797fea16,d41e051fbdcb11eb9b615e80f8f2101b,0.1
3934,c2962efffeff11eb83940242797fea16,b02d1963beac11eb9b615e80f8f2101b,0.1
3935,c2962efffeff11eb83940242797fea16,f6ad23c9cf0511eb89a65e80f8f2101b,0.1
3936,c2962efffeff11eb83940242797fea16,70ba1cefd30311eb94055e80f8f2101b,0.1
3937,c2962efffeff11eb83940242797fea16,fa03d0c4e51511ebbc345e80f8f2101b,0.1
3938,c2962efffeff11eb83940242797fea16,f2e350b7f8b311eba78d0242797fea16,0.1
3939,c2962efffeff11eb83940242797fea16,9bbcf803f8d411eba78d0242797fea16,0.1
3940,335d1028ff2211eb83940242797fea16,7f6a6e21d94e11eb97625e80f8f2101b,0.1
3941,a0cb9a67ff0111eb83940242797fea16,aa63b89afa7d11eb92450242797fea16,0.1
3942,a0cb9a67ff0111eb83940242797fea16,4f8a2a02fa7e11eb92450242797fea16,0.1
3943,a0cb9a67ff0111eb83940242797fea16,4cd45cd7fbda11eb92450242797fea16,1.0
3944,a0cb9a67ff0111eb83940242797fea16,5318cd1ffe3811eb83940242797fea16,4.0
3945,a0cb9a67ff0111eb83940242797fea16,2b653d1aff0011eb83940242797fea16,5.0
3946,863d6334fef311eb83940242797fea16,edc9f9a5f0d111ebbc265e80f8f2101b,0.1
3947,d6af2bf0fefc11eb83940242797fea16,0768e450ce4211eb89a65e80f8f2101b,0.1
3948,d6af2bf0fefc11eb83940242797fea16,f75a5598cf3911eb89a65e80f8f2101b,0.1
3949,d6af2bf0fefc11eb83940242797fea16,fbdc5436def011ebbc345e80f8f2101b,0.1
3950,d6af2bf0fefc11eb83940242797fea16,d6df640fe46b11ebbc345e80f8f2101b,0.1
3951,d6af2bf0fefc11eb83940242797fea16,4d36082ff65d11eba78d0242797fea16,0.1
3952,8444f361ff0611eb83940242797fea16,6b833ce5c2a411eb9b615e80f8f2101b,0.1
3953,fbf62b16ff0711eb83940242797fea16,05e2a34bdec311ebbc345e80f8f2101b,0.1
3954,fbf62b16ff0711eb83940242797fea16,ce5eea7aee1611ebbc345e80f8f2101b,0.1
3955,ff22232efef211eb83940242797fea16,c1beea32ee7911ebbc345e80f8f2101b,0.1
3956,ff22232efef211eb83940242797fea16,515d0ec3ef4f11ebbc265e80f8f2101b,0.1
3957,b4dce066fefc11eb83940242797fea16,4f0d6657e8fd11ebbc345e80f8f2101b,0.1
3958,280eae3ffef711eb83940242797fea16,fd950105c35111eb9b615e80f8f2101b,0.1
3959,280eae3ffef711eb83940242797fea16,5c2ce1a5dad011eb97625e80f8f2101b,0.1
3960,280eae3ffef711eb83940242797fea16,a8eb71e3dd2611ebbc345e80f8f2101b,0.1
3961,280eae3ffef711eb83940242797fea16,75a32027f06511ebbc265e80f8f2101b,0.1
3962,280eae3ffef711eb83940242797fea16,8cc6cfd2f58f11eba78d0242797fea16,0.1
3963,280eae3ffef711eb83940242797fea16,facc4a3df67911eba78d0242797fea16,0.1
3964,280eae3ffef711eb83940242797fea16,8c1107d8f8b411eba78d0242797fea16,0.1
